System,st_teff,st_teff_uerr,st_teff_lerr,Pflag,pl_projobliq,pl_projobliq_uerr,pl_projobliq_lerr,st_psi,st_psi_uerr,st_psi_lerr,Author_string,Ephemeris_reference,pl_letter,st_name,tic_id,pl_ratdor,pl_ratdor_uerr,pl_ratdor_lerr,pl_bmassj,pl_bmassj_uerr,pl_bmassj_lerr,pl_orbeccen,pl_orbeccen_uerr,pl_orbeccen_lerr,st_mass,st_mass_uerr,st_mass_lerr,st_radius,st_radius_uerr,st_radius_lerr,st_mratio,st_mratio_uerr,st_mratio_lerr,Binary,Ref_link,controversial,pl_projobliqabs,pl_projobliqabs_uerr,pl_projobliqabs_lerr
TOI-3884,3180,88,88,y,75.0,10.0,10.0,-999.0,-999.0,-999.0,Libby-Roberts_et_al.(2023),https://ui.adsabs.harvard.edu/abs/2023AJ....165..249L/abstract,b,TOI-3884,TIC 86263325,25.9,0.96,0.71,0.10253961,0.02299983,0.02322008,0.06,0.06,0.04,0.298,0.018,0.018,0.302,0.012,0.012,0.000327707286673,7.350536912751677e-05,7.420926813678492e-05,0,[Libby-Roberts_et_al.(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023AJ....165..249L/abstract),0,75.0,10.0,10.0
TOI-3972,5424,95,90,y,-12.1,8.5,8.5,-999.0,-999.0,-999.0,Wang_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024ApJ...973L..21W/abstract,b,TOI-3972,TIC 284206913,,,,,,,,,,,,,,,,,,,0,[Wang_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024ApJ...973L..21W/abstract),0,12.100000000000023,8.5,8.5
TOI-4201,3937,70,70,y,-3.0,3.7,3.2,21.3,12.5,12.8,Gan_et_al.(2024),https://ui.adsabs.harvard.edu/abs/2024ApJ...969L..24G/abstract,b,TOI-4201,TIC 95057860,13.694,0.151,0.151,2.48,0.09,0.09,0.041,0.015,0.015,0.61,0.02,0.02,0.63,0.02,0.02,0.003871975019516,0.0001405152224824,0.0001405152224824,0,[Gan_et_al.(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024ApJ...969L..24G/abstract),0,3.0,3.2,3.7
TOI-4379,6020,100,100,y,-1.0,22.0,29.0,-999.0,-999.0,-999.0,Saunders_et_al.(2024),https://ui.adsabs.harvard.edu/abs/2024AJ....168...81S/abstract,b,TOI-4379,TIC 97766057,4.63,0.56,0.21,1.113,0.071,0.071,0.018,0.029,0.018,1.372,0.037,0.105,1.976,0.04,0.04,0.0007725947521865,4.9285020130501175e-05,4.9285020130501175e-05,0,[Saunders_et_al.(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024AJ....168...81S/abstract),0,1.0,29.0,22.0
TOI-4515,5433,70,70,y,2.6,1.7,1.7,16.0,16.0,11.0,Espinoza-Retamal_et_al._(2025),https://ui.adsabs.harvard.edu/abs/arXiv:2412.08692/abstract,b,TOI-4515,TIC 456862677,29.67,0.27,0.27,2.005,0.052,0.052,0.461,0.007,0.007,0.949,0.02,0.02,0.86,0.03,0.03,0.0020121431080335,5.2185257664709714e-05,5.2185257664709714e-05,0,[Espinoza-Retamal_et_al._(2025)](https://ui.adsabs.harvard.edu/link_gateway/arXiv:2412.08692/abstract),0,2.6,1.7,1.7
TOI-4641,6560,300,340,y,1.41,0.76,0.76,2.4,1.3,1.3,Bieryla_et_al.(2024),https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.10955/abstract,b,TOI-4641,TIC 436873727,21.53,0.51,0.52,3.87,,,0.074,,,1.41,0.068,0.059,1.72,0.041,0.043,0.0026139817629179,,,0,[Bieryla_et_al.(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024MNRAS.527.10955/abstract),0,1.41,0.76,0.76
TOI-5027,5909,145,144,y,5.9,8.3,6.1,-999.0,-999.0,-999.0,Espinoza-Retamal_et_al._(2025),https://ui.adsabs.harvard.edu/abs/arXiv:2412.08692/abstract,b,TOI-5027,TIC 361711730,,,,2.02,0.13,0.13,0.385,0.025,0.026,1.02,0.05,0.05,0.92,0.04,0.04,0.0018860877684407,0.0001213818860877,0.0001213818860877,0,[Espinoza-Retamal_et_al._(2025)](https://ui.adsabs.harvard.edu/link_gateway/arXiv:2412.08692/abstract),0,5.9,8.3,6.1
TOI-5126b,6150,110,130,y,1.0,48.0,48.0,-999.0,-999.0,-999.0,Radzom_et_al.(2024),https://ui.adsabs.harvard.edu/abs/2024AJ....168..116R/abstract,b,TOI-5126,TIC 27064468,11.32,0.26,0.33,0.0634,,,0.0,,,1.24,0.05,0.046,1.241,0.032,0.027,4.8694316436251915e-05,,,0,[Radzom_et_al.(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024AJ....168..116R/abstract),0,1.0,48.0,48.0
TOI-5398b,6000,75,75,y,3.0,6.8,4.2,13.2,8.2,8.2,Mantovan_et_al.(2024),https://ui.adsabs.harvard.edu/abs/2024A+A...684L..17M/abstract,b,TOI-5398,TIC 8260536,20.0,0.6,0.6,0.18469085,0.01793421,0.01761957,0.13,,,1.146,0.013,0.013,1.051,0.013,0.013,0.0001534869525471,1.4904188481675391e-05,1.464270755422588e-05,0,[Mantovan_et_al.(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024A+A...684L..17M/abstract),0,3.0,6.8,4.2
TOI-5398b,6000,75,75,n,-24.0,14.0,13.0,-999.0,-999.0,-999.0,Radzom_et_al.(2024),https://ui.adsabs.harvard.edu/abs/2024AJ....168..116R/abstract,b,TOI-5398,TIC 8260536,20.0,0.6,0.6,0.18469085,0.01793421,0.01761957,0.13,,,1.146,0.013,0.013,1.051,0.013,0.013,0.0001534869525471,1.4904188481675391e-05,1.464270755422588e-05,0,[Radzom_et_al.(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024AJ....168..116R/abstract),0,24.0,13.0,14.0
TOI-6029,6223,100,100,y,-14.0,17.0,13.0,-999.0,-999.0,-999.0,Saunders_et_al.(2024),https://ui.adsabs.harvard.edu/abs/2024AJ....168...81S/abstract,b,TOI-6029,TIC 419523962,7.17,0.39,0.31,1.635,0.032,0.032,0.091,0.017,0.015,1.548,0.027,0.085,2.338,0.027,0.085,0.0010059062384643,1.9687461547926665e-05,1.9687461547926665e-05,0,[Saunders_et_al.(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024AJ....168...81S/abstract),0,14.0,13.0,17.0
TRAPPIST-1b,2566,26,26,y,15.0,26.0,30.0,-999.0,-999.0,-999.0,Hirano_et_al.(2020),https://ui.adsabs.harvard.edu/abs/2020ApJ...890L..27H/abstract,b,TRAPPIST-1,TIC 278892590,20.843,0.094,0.155,0.00432309,0.0002171,0.0002171,0.00622,0.00304,0.00304,0.0898,0.0023,0.0023,0.1192,0.0013,0.0013,4.584887050588609e-05,2.3024710997984936e-06,2.3024710997984936e-06,0,[Hirano_et_al.(2020)](https://ui.adsabs.harvard.edu/link_gateway/2020ApJ...890L..27H/abstract),0,15.0,26.0,30.0
TRAPPIST-1e,2566,26,26,y,9.0,45.0,51.0,-999.0,-999.0,-999.0,Hirano_et_al.(2020),https://ui.adsabs.harvard.edu/abs/2020ApJ...890L..27H/abstract,e,TRAPPIST-1,TIC 278892590,52.855,0.239,0.392,0.00217728,6.922e-05,6.922e-05,0.0051,0.00058,0.00058,0.0898,0.0023,0.0023,0.1192,0.0013,0.0013,2.3091314031180403e-05,7.341181461448722e-07,7.341181461448722e-07,0,[Hirano_et_al.(2020)](https://ui.adsabs.harvard.edu/link_gateway/2020ApJ...890L..27H/abstract),0,9.0,45.0,51.0
TRAPPIST-1f,2566,26,26,y,21.0,32.0,32.0,-999.0,-999.0,-999.0,Hirano_et_al.(2020),https://ui.adsabs.harvard.edu/abs/2020ApJ...890L..27H/abstract,f,TRAPPIST-1,TIC 278892590,69.543,0.314,0.516,0.00326906,9.754e-05,9.754e-05,0.01007,0.00068,0.00068,0.0898,0.0023,0.0023,0.1192,0.0013,0.0013,3.467027256336833e-05,1.0344681302365043e-06,1.0344681302365043e-06,0,[Hirano_et_al.(2020)](https://ui.adsabs.harvard.edu/link_gateway/2020ApJ...890L..27H/abstract),0,21.0,32.0,32.0
TrES-1,5226,50,50,y,30.0,21.0,21.0,-999.0,-999.0,-999.0,Narita_et_al._(2007),https://ui.adsabs.harvard.edu/abs/2007PASJ...59..763N/abstract,b,TrES-1,TIC 120757718,10.48,0.28,0.28,0.84,0.11,0.11,0.0,,,1.04,0.19,0.19,0.85,0.05,0.05,0.0007692307692307,0.0001007326007326,0.0001007326007326,1,[Narita_et_al._(2007)](https://ui.adsabs.harvard.edu/link_gateway/2007PASJ...59..763N/abstract),0,30.0,21.0,21.0
TrES-2,5850,50,50,y,-9.0,12.0,12.0,-999.0,-999.0,-999.0,Winn_et_al._(2008),https://ui.adsabs.harvard.edu/abs/2008ApJ...682.1283W/abstract,b,TrES-2,TIC 39986044,,,,,,,,,,,,,,,,,,,1,[Winn_et_al._(2008)](https://ui.adsabs.harvard.edu/link_gateway/2008ApJ...682.1283W/abstract),0,9.0,12.0,12.0
TrES-4,6295,65,65,y,6.3,4.7,4.7,-999.0,-999.0,-999.0,Narita_et_al._(2010),https://ui.adsabs.harvard.edu/abs/2010PASJ...62..653N/abstract,b,TrES-4,,,,,,,,,,,,,,,,,,,,0,[Narita_et_al._(2010)](https://ui.adsabs.harvard.edu/link_gateway/2010PASJ...62..653N/abstract),0,6.3,4.7,4.7
V1298_Tau_b,5050,100,100,n,2.0,12.0,4.0,-999.0,-999.0,-999.0,Gaidos_et_al._(2022)_LPVs,https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.2969G/abstract,b,V1298 Tau,TIC 15756231,27.0,1.1,1.1,0.64,0.19,0.19,0.29,,,1.135,0.047,0.047,1.407,0.018,0.018,0.0005370253828403,0.0001594294105307,0.0001594294105307,1,[Gaidos_et_al._(2022)_LPVs](https://ui.adsabs.harvard.edu/link_gateway/2022MNRAS.509.2969G/abstract),0,2.0,12.0,4.0
V1298_Tau_b,5050,100,100,n,15.0,15.0,16.0,-999.0,-999.0,-999.0,Gaidos_et_al._(2022)_RV,https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.2969G/abstract,b,V1298 Tau,TIC 15756231,27.0,1.1,1.1,0.64,0.19,0.19,0.29,,,1.135,0.047,0.047,1.407,0.018,0.018,0.0005370253828403,0.0001594294105307,0.0001594294105307,1,[Gaidos_et_al._(2022)_RV](https://ui.adsabs.harvard.edu/link_gateway/2022MNRAS.509.2969G/abstract),0,15.0,15.0,16.0
V1298_Tau_b,5050,100,100,y,4.0,7.0,10.0,8.0,4.0,7.0,Johnston_et_al._(2021),https://ui.adsabs.harvard.edu/abs/2022AJ....163..247J/abstract,b,V1298 Tau,TIC 15756231,27.0,1.1,1.1,0.64,0.19,0.19,0.29,,,1.135,0.047,0.047,1.407,0.018,0.018,0.0005370253828403,0.0001594294105307,0.0001594294105307,1,[Johnston_et_al._(2021)](https://ui.adsabs.harvard.edu/link_gateway/2022AJ....163..247J/abstract),0,4.0,7.0,10.0
V1298_Tau_c,5050,100,100,y,4.9,15.0,15.1,-999.0,-999.0,-999.0,Feinstein_et_al._(2021),https://ui.adsabs.harvard.edu/abs/2021AJ....162..213F/abstract,c,V1298 Tau,TIC 15756231,13.19,0.55,0.55,0.24,,,0.43,,,1.135,0.047,0.047,1.407,0.018,0.018,0.0002013845185651,,,1,[Feinstein_et_al._(2021)](https://ui.adsabs.harvard.edu/link_gateway/2021AJ....162..213F/abstract),0,4.9,15.0,15.1
WASP-001,6160,64,64,n,-79.0,4.5,4.3,-999.0,-999.0,-999.0,Simpson_et_al._(2011),https://ui.adsabs.harvard.edu/abs/2011MNRAS.414.3023S/abstract,b,WASP-001,TIC 57984377,5.687,0.034,0.061,0.854,0.057,0.052,0.0,,,1.24,0.05,0.07,1.47,0.022,0.032,0.0006559139784946,4.3778801843317974e-05,3.993855606758832e-05,1,[Simpson_et_al._(2011)](https://ui.adsabs.harvard.edu/link_gateway/2011MNRAS.414.3023S/abstract),1,79.0,4.3,4.5
WASP-001,6160,64,64,y,-59.0,99.0,26.0,-999.0,-999.0,-999.0,Albrecht_et_al._(2011),https://ui.adsabs.harvard.edu/abs/2011ApJ...738...50A/abstract,b,WASP-001,TIC 57984377,5.687,0.034,0.061,0.854,0.057,0.052,0.0,,,1.24,0.05,0.07,1.47,0.022,0.032,0.0006559139784946,4.3778801843317974e-05,3.993855606758832e-05,1,[Albrecht_et_al._(2011)](https://ui.adsabs.harvard.edu/link_gateway/2011ApJ...738...50A/abstract),1,59.0,26.0,99.0
WASP-002,5170,60,60,n,-153.0,15.0,11.0,-999.0,-999.0,-999.0,Triaud_et_al._(2010),https://ui.adsabs.harvard.edu/abs/2010A+A...524A..25T/abstract,b,WASP-002,TIC 374530847,7.81,0.13,0.14,0.931,0.06,0.058,0.0054,0.009,0.0044,0.895,0.077,0.072,0.866,0.031,0.03,0.0009906890130353,6.384676775738229e-05,6.171854216546954e-05,1,[Triaud_et_al._(2010)](https://ui.adsabs.harvard.edu/link_gateway/2010A+A...524A..25T/abstract),1,153.0,11.0,15.0
WASP-003,6440,120,120,n,15.0,10.0,9.0,-999.0,-999.0,-999.0,Simpson_et_al._(2010),https://ui.adsabs.harvard.edu/abs/2010MNRAS.405.1867S/abstract,b,WASP-003,TIC 27848472,5.18,0.35,0.35,2.43,0.53,0.53,0.0,,,1.62,0.53,0.53,1.44,0.12,0.12,0.0014285714285714,0.0003115814226925,0.0003115814226925,1,[Simpson_et_al._(2010)](https://ui.adsabs.harvard.edu/link_gateway/2010MNRAS.405.1867S/abstract),0,15.0,10.0,9.0
WASP-003,6440,120,120,n,3.3,2.5,4.4,-999.0,-999.0,-999.0,Tripathi_et_al._(2010),https://ui.adsabs.harvard.edu/abs/2010ApJ...715..421T/abstract,b,WASP-003,TIC 27848472,5.18,0.35,0.35,2.43,0.53,0.53,0.0,,,1.62,0.53,0.53,1.44,0.12,0.12,0.0014285714285714,0.0003115814226925,0.0003115814226925,1,[Tripathi_et_al._(2010)](https://ui.adsabs.harvard.edu/link_gateway/2010ApJ...715..421T/abstract),0,3.3,2.5,4.4
WASP-003,6440,120,120,y,5.0,6.0,5.0,-999.0,-999.0,-999.0,Miller_et_al._(2010),https://ui.adsabs.harvard.edu/abs/2010A+A...523A..52M/abstract,b,WASP-003,TIC 27848472,5.18,0.35,0.35,2.43,0.53,0.53,0.0,,,1.62,0.53,0.53,1.44,0.12,0.12,0.0014285714285714,0.0003115814226925,0.0003115814226925,1,[Miller_et_al._(2010)](https://ui.adsabs.harvard.edu/link_gateway/2010A+A...523A..52M/abstract),0,5.0,6.0,5.0
WASP-003,6440,120,120,n,20.0,3.3,3.3,-999.0,-999.0,-999.0,Oshagh_et_al._(2013),https://ui.adsabs.harvard.edu/abs/2013A+A...549A..35O/abstract,b,WASP-003,TIC 27848472,5.18,0.35,0.35,2.43,0.53,0.53,0.0,,,1.62,0.53,0.53,1.44,0.12,0.12,0.0014285714285714,0.0003115814226925,0.0003115814226925,1,[Oshagh_et_al._(2013)](https://ui.adsabs.harvard.edu/link_gateway/2013A+A...549A..35O/abstract),0,20.0,3.3,3.3
WASP-004,5540,55,55,y,4.0,34.0,43.0,-999.0,-999.0,-999.0,Triaud_et_al._(2010),https://ui.adsabs.harvard.edu/abs/2010A+A...524A..25T/abstract,b,WASP-004,TIC 402026209,,,,1.186,0.09,0.098,0.0,,,0.864,0.084,0.09,0.893,0.034,0.034,0.0013073192239858,9.92063492063492e-05,0.000108024691358,0,[Triaud_et_al._(2010)](https://ui.adsabs.harvard.edu/link_gateway/2010A+A...524A..25T/abstract),0,4.0,34.0,43.0
WASP-004,5540,55,55,n,-1.0,14.0,12.0,-999.0,-999.0,-999.0,Sanchis-Ojeda_et_al._(2011),https://ui.adsabs.harvard.edu/abs/2011ApJ...733..127S/abstract,b,WASP-004,TIC 402026209,,,,1.186,0.09,0.098,0.0,,,0.864,0.084,0.09,0.893,0.034,0.034,0.0013073192239858,9.92063492063492e-05,0.000108024691358,0,[Sanchis-Ojeda_et_al._(2011)](https://ui.adsabs.harvard.edu/link_gateway/2011ApJ...733..127S/abstract),0,1.0,12.0,14.0
WASP-005,5770,65,65,y,12.1,8.0,10.0,-999.0,-999.0,-999.0,Triaud_et_al._(2010),https://ui.adsabs.harvard.edu/abs/2010A+A...524A..25T/abstract,b,WASP-005,TIC 184240683,5.4,0.15,0.13,1.58,0.13,0.1,0.038,0.026,0.018,0.96,0.13,0.09,1.029,0.056,0.069,0.0015674603174603,0.0001289682539682,9.92063492063492e-05,0,[Triaud_et_al._(2010)](https://ui.adsabs.harvard.edu/link_gateway/2010A+A...524A..25T/abstract),0,12.1,8.0,10.0
WASP-005,5770,65,65,n,7.2,9.5,9.5,-999.0,-999.0,-999.0,Fukui_et_al._(2011),https://ui.adsabs.harvard.edu/abs/2011PASJ...63..287F/abstract,b,WASP-005,TIC 184240683,5.4,0.15,0.13,1.58,0.13,0.1,0.038,0.026,0.018,0.96,0.13,0.09,1.029,0.056,0.069,0.0015674603174603,0.0001289682539682,9.92063492063492e-05,0,[Fukui_et_al._(2011)](https://ui.adsabs.harvard.edu/link_gateway/2011PASJ...63..287F/abstract),0,7.2,9.5,9.5
WASP-006,5375,65,65,n,-11.0,18.0,14.0,-999.0,-999.0,-999.0,Gillon_et_al._(2009),https://ui.adsabs.harvard.edu/abs/2009A+A...501..785G/abstract,b,WASP-006,TIC 204376737,10.62,0.41,0.41,0.37,0.08,0.08,0.05,0.02,0.02,0.55,0.17,0.17,0.73,0.07,0.07,0.0006406926406926,0.0001385281385281,0.0001385281385281,0,[Gillon_et_al._(2009)](https://ui.adsabs.harvard.edu/link_gateway/2009A+A...501..785G/abstract),0,11.0,14.0,18.0
WASP-006,5375,65,65,y,7.2,3.7,3.7,-999.0,-999.0,-999.0,Tregloan-Reed_et_al._(2015),https://ui.adsabs.harvard.edu/abs/2015MNRAS.450.1760T/abstract,b,WASP-006,TIC 204376737,10.62,0.41,0.41,0.37,0.08,0.08,0.05,0.02,0.02,0.55,0.17,0.17,0.73,0.07,0.07,0.0006406926406926,0.0001385281385281,0.0001385281385281,0,[Tregloan-Reed_et_al._(2015)](https://ui.adsabs.harvard.edu/link_gateway/2015MNRAS.450.1760T/abstract),0,7.2,3.7,3.7
WASP-007,6520,70,70,y,86.0,6.0,6.0,-999.0,-999.0,-999.0,Albrecht_et_al._(2012),https://ui.adsabs.harvard.edu/abs/2012ApJ...744..189A/abstract,b,WASP-007,TIC 389352124,9.074,0.532,0.476,0.96,0.13,0.13,0.034,0.045,0.024,1.276,0.065,0.065,1.432,0.092,0.092,0.0007165248544558,9.702940737423495e-05,9.702940737423495e-05,0,[Albrecht_et_al._(2012)](https://ui.adsabs.harvard.edu/link_gateway/2012ApJ...744..189A/abstract),0,86.0,6.0,6.0
WASP-008,5690,36,36,n,-123.3,3.4,4.4,-999.0,-999.0,-999.0,Queloz_et_al._(2010),https://ui.adsabs.harvard.edu/abs/2010A+A...517L...1Q/abstract,b,WASP-008,TIC 183532609,,,,2.54,0.33,0.33,0.31,0.0,0.0,1.34,0.26,0.26,1.03,0.04,0.04,0.0018052594171997,0.0002345415778251,0.0002345415778251,1,[Queloz_et_al._(2010)](https://ui.adsabs.harvard.edu/link_gateway/2010A+A...517L...1Q/abstract),0,123.30000000000001,4.4,3.4
WASP-008,5690,36,36,y,-143.0,1.6,1.5,-999.0,-999.0,-999.0,Bourrier_et_al._(2017),https://ui.adsabs.harvard.edu/abs/2017A+A...599A..33B/abstract,b,WASP-008,TIC 183532609,,,,2.54,0.33,0.33,0.31,0.0,0.0,1.34,0.26,0.26,1.03,0.04,0.04,0.0018052594171997,0.0002345415778251,0.0002345415778251,1,[Bourrier_et_al._(2017)](https://ui.adsabs.harvard.edu/link_gateway/2017A+A...599A..33B/abstract),0,143.0,1.5,1.6
WASP-011,4900,65,65,y,7.0,5.0,5.0,-999.0,-999.0,-999.0,Mancini_et_al._(2015),https://ui.adsabs.harvard.edu/abs/2015A+A...579A.136M/abstract,b,WASP-011,TIC 85593751,,,,0.79,0.17,0.17,0.0,,,1.42,0.43,0.43,0.89,0.08,0.08,0.0005298457411133,0.000114017437961,0.000114017437961,1,[Mancini_et_al._(2015)](https://ui.adsabs.harvard.edu/link_gateway/2015A+A...579A.136M/abstract),0,7.0,5.0,5.0
WASP-012,6265,50,50,y,59.0,15.0,20.0,-999.0,-999.0,-999.0,Albrecht_et_al._(2012),https://ui.adsabs.harvard.edu/abs/2012ApJ...757...18A/abstract,b,WASP-012,TIC 86396382,3.0,0.016,0.0019,1.47,0.076,0.069,0.0447,0.0043,0.0043,1.325,0.026,0.018,1.69,0.019,0.018,0.0010566037735849,5.462713387241689e-05,4.9595687331536395e-05,1,[Albrecht_et_al._(2012)](https://ui.adsabs.harvard.edu/link_gateway/2012ApJ...757...18A/abstract),0,59.0,15.0,20.0
WASP-013,6025,21,21,y,8.0,13.0,12.0,-999.0,-999.0,-999.0,Brothwell_et_al._(2014),https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.3392B/abstract,b,WASP-013,TIC 8767448,7.35,0.26,0.26,0.36,0.09,0.09,0.0,,,0.72,0.25,0.25,1.37,0.15,0.15,0.0004761904761904,0.0001190476190476,0.0001190476190476,0,[Brothwell_et_al._(2014)](https://ui.adsabs.harvard.edu/link_gateway/2014MNRAS.440.3392B/abstract),0,8.0,13.0,12.0
WASP-014,6462,75,75,n,-14.0,21.0,13.0,-999.0,-999.0,-999.0,Joshi_et_al._(2009),https://ui.adsabs.harvard.edu/abs/2009MNRAS.392.1532J/abstract,b,WASP-014,TIC 347430350,,,,8.84,1.4,1.4,0.09,0.0,0.0,1.62,0.39,0.39,1.4,0.08,0.08,0.0051969429747207,0.0008230452674897,0.0008230452674897,1,[Joshi_et_al._(2009)](https://ui.adsabs.harvard.edu/link_gateway/2009MNRAS.392.1532J/abstract),0,14.0,13.0,21.0
WASP-014,6462,75,75,y,-33.1,7.4,7.4,-999.0,-999.0,-999.0,Johnson_et_al._(2009),https://ui.adsabs.harvard.edu/abs/2009PASP..121.1104J/abstract,b,WASP-014,TIC 347430350,,,,8.84,1.4,1.4,0.09,0.0,0.0,1.62,0.39,0.39,1.4,0.08,0.08,0.0051969429747207,0.0008230452674897,0.0008230452674897,1,[Johnson_et_al._(2009)](https://ui.adsabs.harvard.edu/link_gateway/2009PASP..121.1104J/abstract),0,33.10000000000002,7.4,7.4
WASP-015,6573,70,70,y,-139.6,4.3,5.2,-999.0,-999.0,-999.0,Triaud_et_al._(2010),https://ui.adsabs.harvard.edu/abs/2010A+A...524A..25T/abstract,b,WASP-015,TIC 111991770,7.29,0.38,0.38,0.54,0.29,0.29,0.0,,,1.18,0.93,0.93,1.48,0.38,0.38,0.0004358353510895,0.0002340597255851,0.0002340597255851,0,[Triaud_et_al._(2010)](https://ui.adsabs.harvard.edu/link_gateway/2010A+A...524A..25T/abstract),0,139.6,5.2,4.3
WASP-016,5630,70,70,y,-4.2,11.0,13.9,-999.0,-999.0,-999.0,Brown_et_al._(2012),https://ui.adsabs.harvard.edu/abs/2012MNRAS.423.1503B/abstract,b,WASP-016,TIC 46096489,9.52,0.57,0.57,1.24,0.25,0.25,0.0,,,1.78,0.54,0.54,1.14,0.09,0.09,0.0006634563937934,0.0001337613697164,0.0001337613697164,0,[Brown_et_al._(2012)](https://ui.adsabs.harvard.edu/link_gateway/2012MNRAS.423.1503B/abstract),0,4.199999999999989,13.9,11.0
WASP-016,5630,70,70,n,11.0,26.0,19.0,-999.0,-999.0,-999.0,Albrecht_et_al._(2012),https://ui.adsabs.harvard.edu/abs/2012ApJ...757...18A/abstract,b,WASP-016,TIC 46096489,9.52,0.57,0.57,1.24,0.25,0.25,0.0,,,1.78,0.54,0.54,1.14,0.09,0.09,0.0006634563937934,0.0001337613697164,0.0001337613697164,0,[Albrecht_et_al._(2012)](https://ui.adsabs.harvard.edu/link_gateway/2012ApJ...757...18A/abstract),0,11.0,26.0,19.0
WASP-017,6550,100,100,n,-147.0,49.0,11.0,-999.0,-999.0,-999.0,Anderson_et_al._(2010),https://ui.adsabs.harvard.edu/abs/2010ApJ...709..159A/abstract,b,WASP-017,TIC 66818296,8.97,0.62,0.62,0.78,0.23,0.23,0.0,,,2.28,0.99,0.99,1.49,0.19,0.19,0.0003258145363408,9.607351712614872e-05,9.607351712614872e-05,0,[Anderson_et_al._(2010)](https://ui.adsabs.harvard.edu/link_gateway/2010ApJ...709..159A/abstract),0,147.0,11.0,49.0
WASP-017,6550,100,100,n,167.4,11.2,11.2,-999.0,-999.0,-999.0,Bayliss_et_al._(2010),https://ui.adsabs.harvard.edu/abs/2010ApJ...722L.224B/abstract,b,WASP-017,TIC 66818296,8.97,0.62,0.62,0.78,0.23,0.23,0.0,,,2.28,0.99,0.99,1.49,0.19,0.19,0.0003258145363408,9.607351712614872e-05,9.607351712614872e-05,0,[Bayliss_et_al._(2010)](https://ui.adsabs.harvard.edu/link_gateway/2010ApJ...722L.224B/abstract),0,167.4,11.2,11.2
WASP-017,6550,100,100,y,-148.5,4.2,5.4,-999.0,-999.0,-999.0,Triaud_et_al._(2010),https://ui.adsabs.harvard.edu/abs/2010A+A...524A..25T/abstract,b,WASP-017,TIC 66818296,8.97,0.62,0.62,0.78,0.23,0.23,0.0,,,2.28,0.99,0.99,1.49,0.19,0.19,0.0003258145363408,9.607351712614872e-05,9.607351712614872e-05,0,[Triaud_et_al._(2010)](https://ui.adsabs.harvard.edu/link_gateway/2010A+A...524A..25T/abstract),0,148.5,5.4,4.2
WASP-017,6550,100,100,n,-148.7,7.7,6.7,-999.0,-999.0,-999.0,Anderson_et_al._(2011),https://ui.adsabs.harvard.edu/abs/2011MNRAS.416.2108A/abstract,b,WASP-017,TIC 66818296,8.97,0.62,0.62,0.78,0.23,0.23,0.0,,,2.28,0.99,0.99,1.49,0.19,0.19,0.0003258145363408,9.607351712614872e-05,9.607351712614872e-05,0,[Anderson_et_al._(2011)](https://ui.adsabs.harvard.edu/link_gateway/2011MNRAS.416.2108A/abstract),0,148.7,6.7,7.7
WASP-018,6400,70,70,y,4.0,5.0,5.0,-999.0,-999.0,-999.0,Triaud_et_al._(2010),https://ui.adsabs.harvard.edu/abs/2010A+A...524A..25T/abstract,b,WASP-018,TIC 100100827,,,,10.2,0.35,0.35,0.0051,0.007,0.0037,1.294,0.063,0.061,1.319,0.061,0.062,0.0075071759770368,0.0002575991756826,0.0002575991756826,1,[Triaud_et_al._(2010)](https://ui.adsabs.harvard.edu/link_gateway/2010A+A...524A..25T/abstract),0,4.0,5.0,5.0
WASP-018,6400,70,70,n,13.0,7.0,7.0,-999.0,-999.0,-999.0,Albrecht_et_al._(2012),https://ui.adsabs.harvard.edu/abs/2012ApJ...757...18A/abstract,b,WASP-018,TIC 100100827,,,,10.2,0.35,0.35,0.0051,0.007,0.0037,1.294,0.063,0.061,1.319,0.061,0.062,0.0075071759770368,0.0002575991756826,0.0002575991756826,1,[Albrecht_et_al._(2012)](https://ui.adsabs.harvard.edu/link_gateway/2012ApJ...757...18A/abstract),0,13.0,7.0,7.0
WASP-019,5460,90,90,n,4.6,5.2,5.2,0.0,20.0,20.0,Hellier_et_al._(2011),https://ui.adsabs.harvard.edu/abs/2011ApJ...730L..31H/abstract,b,WASP-019,TIC 35516889,3.533,0.048,0.052,1.154,0.078,0.08,0.0126,0.014,0.0089,0.965,0.091,0.095,1.006,0.031,0.034,0.0011389094497902,7.698001480384901e-05,7.895386133728103e-05,0,[Hellier_et_al._(2011)](https://ui.adsabs.harvard.edu/link_gateway/2011ApJ...730L..31H/abstract),0,4.6,5.2,5.2
